index;parent_index;operations;direction
59442;28935;r;0
59443;6015;rr;0
59444;38268;rrr;3
59445;47183;rrr;1
59446;93719;rrr;2
59447;33813;rr;0
59448;88534;rr;0
59449;61107;r;0
59450;72192;rrr;0
59451;34075;rr;0
59452;36274;rrr;0
59453;69219;rr;1
59454;39771;r;0
59455;93607;r;1
59456;41314;rrr;0
59457;51653;r;3
59458;57474;r;0
59459;43639;r;1
59460;85517;rr;0
59461;50056;rrr;1
59462;50317;rrr;0
59463;48447;r;3
59464;21262;rrr;0
59465;21263;rrr;0
59466;81486;r;2
59467;19760;r;0
59468;39679;r;0
59469;255;r;0
59470;22721;r;3
59471;40129;rr;0
59472;27346;rrr;0
59473;53257;rr;0
59474;40980;rrr;3
59475;66506;rrr;0
59476;91978;rr;0
59477;31503;rr;0
59478;33237;r;1
59479;33238;r;1
59480;65032;rr;2
59481;72837;r;0
59482;28016;rrr;1
59483;65361;r;1
59484;38726;rr;0
59485;43220;r;0
59486;43822;rr;0
59487;85103;rr;0
59488;27116;rrr;0
59489;1098;rr;0
59490;17047;r;0
59491;5805;r;1
59492;46825;rr;1
59493;21645;r;1
59494;3045;r;0
59495;16069;rrr;2
59496;66353;r;0
59497;67902;r;0
59498;34800;r;0
59499;68550;r;0
59500;16696;rrr;0
59501;16697;rrr;0
59502;60886;rr;0
59503;87578;rrr;0
59504;53204;rr;2
59505;73021;rr;3
59506;75708;rr;0
59507;12497;rr;0
59508;85688;r;2
59509;30646;rrr;2
59510;3222;r;0
59511;86033;rr;0
59512;13531;r;0
59513;67769;rr;3
59514;58999;r;0
59515;59000;r;3
59516;62515;r;0
59517;77431;rr;0
59518;83262;r;0
59519;23605;r;0
59520;10095;rrr;0
59521;6002;r;1
59522;58579;rr;0
59523;31953;rr;0
59524;31954;rr;0
59525;59267;r;2
59526;92309;r;0
59527;7077;r;3
59528;358;rrd;2
59529;23581;rrr;0
59530;26400;rr;3
59531;855;rr;1
59532;57280;r;0
59533;75465;r;0
59534;62412;rrr;0
59535;62413;rrr;0
59536;58923;rrr;0
59537;56473;rrr;2
59538;19772;rr;1
59539;56373;r;0
59540;74502;rrr;0
59541;2573;rrr;0
59542;32946;rr;0
59543;65727;r;0
59544;84514;r;0
59545;8630;rrr;0
59546;65666;rr;1
59547;56670;rr;1
59548;33118;rr;2
59549;89247;rr;0
59550;66086;rr;2
59551;30899;r;0
59552;18262;r;0
59553;31693;rr;1
59554;64350;r;0
59555;51382;rr;0
59556;51383;rr;2
59557;54327;r;0
59558;51333;rrr;1
59559;32509;rr;1
59560;40927;r;2
59561;59284;rrr;0
59562;63038;r;2
59563;63039;r;0
59564;49626;r;3
59565;34104;r;0
59566;90723;rr;0
59567;73145;rrrd;3
59568;29652;r;0
59569;35006;rr;1
59570;23011;rr;0
59571;23012;rr;0
59572;23013;rr;1
59573;45184;r;2
59574;14240;rr;0
59575;37727;rr;1
59576;49194;rrr;0
59577;49195;rrr;1
59578;27791;r;1
59579;84362;rr;0
59580;57979;rrr;1
59581;11557;rr;0
59582;54210;rr;0
59583;54211;rr;2
59584;90680;rrr;0
59585;67275;rrr;0
59586;38183;r;0
59587;13985;rr;0
59588;13986;rr;0
59589;59089;rrr;0
59590;48733;r;0
59591;21678;rrr;0
59592;82402;rr;0
59593;59633;rr;3
59594;61359;rr;0
59595;33293;r;0
59596;50343;rrr;3
59597;41812;rr;0
59598;41815;rr;0
59599;37181;rr;3
59600;67655;rr;1
59601;67292;rrr;1
59602;8188;rr;0
59603;52632;rrr;3
59604;81961;rrr;0
59605;19206;rrr;1
59606;36351;rrr;0
59607;55256;rrr;0
59608;62643;rrr;0
59609;40827;rr;0
59610;34075;r;0
59611;20707;rr;0
59612;31790;r;1
59613;75489;r;3
59614;21250;rrr;0
59615;17913;rr;0
59616;17914;rr;1
59617;53535;rrr;0
59618;65474;rrr;0
59619;87303;rr;3
59620;84495;r;0
59621;22076;rr;0
59622;61693;rrr;1
59623;16055;rrr;0
59624;73777;rrr;2
59625;3773;r;2
59626;60447;r;3
59627;11587;rrr;1
59628;11588;rrr;0
59629;89118;rrr;0
59630;89119;rrr;1
59631;22914;rrr;1
59632;56313;rr;3
59633;60311;rrr;0
59634;29429;r;1
59635;4450;r;0
59636;6018;rrr;0
59637;44082;rr;0
59638;74594;r;0
59639;19350;rrr;0
59640;24716;rr;0
59641;53200;r;0
59642;33104;rr;1
59643;9845;rrr;0
59644;82746;rrr;0
59645;35048;r;3
59646;60355;rrr;3
59647;62754;rr;1
59648;8622;r;2
59649;67198;rrr;0
59650;3644;rr;0
59651;34219;rrr;0
59652;10355;rrr;1
59653;10358;rrr;1
59654;15220;r;1
59655;85549;rr;0
59656;53616;r;1
59657;79516;r;1
59658;1518;rrd;0
59659;93617;rrr;1
59660;93618;rrr;0
59661;68036;r;1
59662;86234;r;0
59663;3402;rrr;0
59664;15743;rr;0
59665;15744;rr;1
59666;59328;rr;0
59667;59329;rr;0
59668;79730;r;0
59669;87418;r;0
59670;69643;rrr;0
59671;26087;rrr;0
59672;58416;r;0
59673;58417;r;1
59674;76113;rrr;0
59675;76210;rr;0
59676;77672;rrr;0
59677;6368;rr;2
59678;72222;rrr;3
59679;72223;rrr;1
59680;25605;rrr;0
59681;46605;rr;0
59682;50821;r;0
59683;58745;r;1
59684;21485;rr;0
59685;65376;r;0
59686;40844;r;0
59687;2552;rrr;3
59688;12163;rr;0
59689;6981;rr;1
59690;93996;rrr;1
59691;93997;rrr;0
59692;36754;rrr;0
59693;72961;r;1
59694;50586;rrr;0
59695;39129;rr;0
59696;82287;r;0
59697;33740;rr;1
59698;33741;rr;0
59699;42105;r;0
59700;42106;r;1
59701;65484;rr;0
59702;18469;r;1
59703;37848;r;2
59704;70342;rr;0
59705;10404;r;1
59706;59989;rrr;0
59707;26280;r;1
59708;77258;rr;0
59709;53292;rr;0
59710;68207;r;2
59711;34063;rr;1
59712;46785;rr;1
59713;11095;rr;0
59714;33438;rd;3
59715;20650;rrr;0
59716;20651;rrr;1
59717;78926;r;1
59718;54599;rrr;0
59719;2824;rrr;0
59720;3765;rr;1
59721;57237;rr;0
59722;30545;r;1
59723;15371;r;0
59724;6519;r;0
59725;79266;rr;0
59726;36438;rr;0
59727;56979;rrr;1
59728;56101;rrr;0
59729;47889;r;0
59730;43192;r;0
59731;34531;rrr;1
59732;33339;rr;0
59733;81666;rr;0
59734;52288;rrr;0
59735;3951;r;0
59736;24022;rrr;0
59737;40071;r;0
59738;12993;rr;0
59739;22680;rrr;0
59740;76147;r;1
59741;88157;rr;1
59742;88234;r;1
59743;72208;rrr;0
59744;67359;r;0
59745;66135;r;0
59746;75011;rr;0
59747;63982;rrr;1
59748;64215;rrr;2
59749;64216;rrr;1
59750;28558;rr;1
59751;14687;rr;0
59752;25543;rr;0
59753;80644;r;0
59754;52401;rr;1
59755;87586;rr;0
59756;27814;rrr;0
59757;4729;rr;0
59758;83161;rr;1
59759;94868;rrr;1
59760;33185;r;0
59761;22789;rr;0
59762;58203;rr;0
59763;12309;rr;0
59764;74682;r;0
59765;87523;rr;0
59766;95198;rrr;0
59767;37303;rrr;0
59768;47519;rr;0
59769;39363;rr;0
59770;34604;rrr;1
59771;34605;rrr;0
59772;82528;r;1
59773;36355;r;1
59774;36356;r;2
59775;4686;rr;1
59776;4687;rr;1
59777;38622;rr;3
59778;65475;rrr;1
59779;63030;rrr;1
59780;48308;rrr;0
59781;65505;r;2
59782;46886;rr;0
59783;72182;r;0
59784;72183;r;1
59785;65093;rrr;3
59786;32169;rrr;3
59787;65094;rrr;3
59788;82339;rr;2
59789;39132;rrr;0
59790;7270;rrr;0
59791;71845;rr;1
59792;71846;rr;2
59793;3844;rrr;0
59794;76010;rrr;0
59795;76011;rrr;0
59796;77938;r;2
59797;23369;rd;0
59798;26552;rr;0
59799;31986;rrr;1
59800;51814;rrr;1
59801;91817;rrr;2
59802;65675;rr;3
59803;22711;r;0
59804;67546;r;3
59805;68695;r;0
59806;60091;rrr;0
59807;85671;r;0
59808;49764;rrr;1
59809;49766;rrr;0
59810;1889;rd;1
59811;21183;rrr;0
59812;87304;rrr;0
59813;12527;rr;1
59814;12332;rr;0
59815;35022;rr;1
59816;75126;r;0
59817;58611;rr;1
59818;58612;rr;0
59819;66925;r;0
59820;56051;rr;3
59821;54690;r;0
59822;25372;rrr;0
59823;8714;rrr;0
59824;14566;rr;2
59825;6246;r;2
59826;41346;r;0
59827;42223;r;1
59828;82406;rrr;3
59829;94412;rr;0
59830;15218;r;1
59831;34114;r;2
59832;6096;rr;1
59833;2388;rr;1
59834;23147;rr;0
59835;25;d;1
59836;10724;rr;3
59837;26414;r;0
59838;26219;r;1
59839;56865;rr;1
59840;31859;r;0
59841;39118;r;0
59842;81812;rrr;0
59843;23065;rrr;3
59844;75170;rrr;0
59845;36657;r;1
59846;62375;rr;3
59847;81433;rr;0
59848;25861;rr;1
59849;19935;rrr;1
59850;15741;rr;0
59851;5337;rr;0
59852;18075;r;0
59853;87496;rr;3
59854;23843;rrr;1
59855;30957;r;1
59856;20039;rrr;1
59857;38192;rr;0
59858;48818;rrr;0
59859;48819;rrr;0
59860;48820;rrr;1
59861;53666;rrr;1
59862;159;rrr;0
59863;73238;rr;0
59864;137;rrr;1
59865;62032;rr;0
59866;42762;rr;0
59867;81683;rrr;1
59868;88900;r;0
59869;32433;rrr;1
59870;17043;rrr;0
59871;1459;r;1
59872;94499;rr;0
59873;1997;rr;1
59874;33298;rrr;3
59875;510;rr;1
59876;26318;rrr;0
59877;79205;rrr;0
59878;58824;rr;0
59879;10172;rrrd;1
59880;17022;r;0
59881;21610;rr;0
59882;2135;r;1
59883;69383;rrr;1
59884;69384;rrr;3
59885;15032;rr;0
59886;74847;rr;0
59887;69094;rr;0
59888;24275;rrr;0
59889;80594;r;0
59890;87751;rr;0
59891;87752;rr;3
59892;68010;rrr;2
59893;27672;rr;0
59894;1246;rrr;0
59895;3523;r;0
59896;24467;r;1
59897;31434;r;0
59898;63726;rr;1
59899;41994;rr;0
59900;58347;r;0
59901;43109;rrr;0
59902;89496;rrr;0
59903;72534;rrr;0
59904;58650;rr;0
59905;73857;rrr;0
59906;28017;rr;0
59907;26063;rrr;0
59908;87268;rrr;0
59909;39951;rrr;0
59910;15914;rrr;0
59911;58834;rrr;0
59912;53404;rr;1
59913;80298;rr;0
59914;80299;rr;2
59915;30977;rrr;0
59916;13049;rr;0
59917;689;rr;3
59918;93310;r;0
59919;16123;r;1
59920;17559;rr;2
59921;38738;r;0
59922;8861;r;1
59923;86573;rr;0
59924;69019;rrr;0
59925;84566;r;0
59926;24872;r;2
59927;25341;r;0
59928;95205;rrr;0
59929;18216;rrr;0
59930;28958;rr;0
59931;91562;rrr;0
59932;87703;rrr;0
59933;17280;rrr;2
59934;17283;rrr;0
59935;66910;rr;0
59936;47577;r;0
59937;62667;rr;1
59938;82417;r;0
59939;18053;rr;0
59940;1216;rr;0
59941;1218;rr;0
59942;21447;r;0
59943;15053;rrr;1
59944;16686;rr;2
59945;54612;r;3
59946;88155;rrr;1
59947;11751;r;1
59948;47548;r;0
59949;46616;rrr;0
59950;72822;rr;0
59951;32941;rr;0
59952;22121;rrr;3
59953;29667;rr;1
59954;17821;rrr;0
59955;85893;rrr;0
59956;48494;rrr;0
59957;19163;rrr;0
59958;10147;rrr;0
59959;10148;rrr;0
59960;65539;rrr;1
59961;66847;r;0
59962;94794;r;1
59963;73441;rrr;0
59964;92858;rrr;1
59965;9288;rr;0
59966;67484;rrr;0
59967;51066;r;3
59968;9078;rrrd;0
59969;44200;rrr;1
59970;6405;rr;0
59971;36256;rrr;1
59972;66578;rrr;3
59973;33814;r;0
59974;12652;rr;0
59975;29053;rrr;3
59976;22326;r;0
59977;45263;rr;0
59978;70828;rrr;0
59979;49920;rr;0
59980;80745;rrr;0
59981;32141;rr;1
59982;47546;rrr;0
59983;80827;r;3
59984;47060;r;0
59985;32368;rr;0
59986;28886;rr;0
59987;40683;rr;1
59988;31518;r;0
59989;43105;r;1
59990;76218;rrr;0
59991;46666;rr;2
59992;38315;rrr;1
59993;18996;rr;1
59994;53402;rrr;0
59995;33151;r;0
59996;76951;rr;0
59997;18417;rrr;0
59998;63155;rrr;0
59999;82021;rr;0
60000;15502;r;0
60001;51184;r;0
60002;51185;r;2
60003;51186;r;1
60004;58229;rr;0
60005;25742;r;0
60006;76497;rrr;1
60007;78200;rr;1
60008;31352;rr;3
60009;82535;r;1
60010;29585;rrr;1
60011;53245;rr;0
60012;56392;r;0
60013;18171;r;0
60014;10194;r;1
60015;79392;rrr;0
60016;64369;rrr;0
60017;65547;rr;0
60018;48992;rr;0
60019;22491;rr;0
60020;52663;rr;0
60021;69407;rrr;0
60022;44817;rrr;0
60023;31491;rrr;0
60024;17872;rr;2
60025;14145;d;2
60026;57121;rrr;0
60027;57122;rrr;0
60028;6565;r;0
60029;54010;rrr;0
60030;40139;r;1
60031;78836;r;1
60032;30701;rr;0
60033;29489;rrr;0
60034;76842;rrr;0
60035;94633;rrr;0
60036;58192;r;1
60037;23039;rrr;0
60038;51480;rr;0
60039;23982;r;0
60040;23983;r;0
60041;4045;rrr;0
60042;13365;r;0
60043;59580;rr;0
60044;67346;r;0
60045;82591;rr;0
60046;63510;rrr;1
60047;47093;r;1
60048;55969;rrr;0
60049;54672;r;3
60050;44451;r;1
60051;47089;rr;1
60052;70773;rrr;0
60053;15286;r;0
60054;24645;rr;1
60055;24881;rr;0
60056;49054;rrr;0
60057;36306;rrr;1
60058;34554;rr;0
60059;24961;rr;1
60060;24962;rr;0
60061;77956;rr;0
60062;94036;r;2
60063;85822;rrr;1
60064;1742;rrrd;1
60065;77858;rrr;0
60066;46076;rrr;1
60067;60707;rrr;1
60068;12585;rrd;3
60069;64632;r;1
60070;11722;rrr;0
60071;51158;rrr;0
60072;18866;rr;1
60073;6329;r;0
60074;6330;r;0
60075;16219;rrr;1
60076;41112;r;1
60077;48677;r;3
60078;21535;rrr;1
60079;75991;r;0
60080;65259;rrr;1
60081;32171;r;3
60082;93969;rrr;3
60083;6475;r;0
60084;27064;rrr;0
60085;77619;r;0
60086;22849;r;3
60087;15822;rrr;1
60088;28607;rrr;1
60089;36001;r;0
60090;59716;rr;0
60091;62465;rr;2
60092;92173;rr;3
60093;92174;rr;0
60094;58413;rrr;0
60095;58414;rrr;0
60096;77533;rrr;0
60097;19684;rrr;3
60098;77661;rr;3
60099;93475;rr;0
60100;37344;r;0
60101;4571;rr;0
60102;54253;rrr;0
60103;40359;rr;0
60104;4955;rr;0
60105;48595;rr;0
60106;78971;rrr;1
60107;61901;rrr;0
60108;74285;rr;0
60109;23295;rrr;0
60110;48687;rr;3
60111;36640;r;0
60112;68722;rr;3
60113;93315;r;0
60114;75094;rrr;0
60115;64296;rr;0
60116;64297;rr;0
60117;68892;r;0
60118;82092;r;0
60119;50019;rrr;0
60120;27725;rrr;0
60121;47161;rr;1
60122;47162;rr;3
60123;23236;r;0
60124;92104;r;0
60125;22603;rrr;0
60126;5729;rrr;1
60127;28060;rrr;1
60128;34556;rrr;0
60129;50142;r;0
60130;18097;rr;0
60131;44739;rrr;0
60132;633;r;0
60133;5328;rrr;3
60134;11122;r;0
60135;12596;rr;0
60136;66980;rr;0
60137;47230;rr;0
60138;50904;r;0
60139;666;rrr;0
60140;30214;r;1
60141;67587;rrr;0
60142;680;r;0
60143;10707;rr;0
60144;75404;rr;3
60145;12504;rrr;0
60146;37939;rrr;1
60147;68826;rr;3
60148;64614;rrr;0
60149;28915;rr;1
60150;47560;rrr;1
60151;36430;rrr;0
60152;31906;r;1
60153;57289;r;0
60154;17460;r;0
60155;92193;r;0
60156;15287;rr;1
60157;18875;rrr;3
60158;18876;rrr;0
60159;84012;rrr;1
60160;12431;r;1
60161;36466;rrr;0
60162;64373;r;0
60163;1050;rr;3
60164;14498;rr;0
60165;78747;rrr;0
60166;51764;rr;0
60167;15103;rr;2
60168;58343;r;1
60169;13894;rrr;3
60170;71991;r;0
60171;38928;r;0
60172;91109;rr;3
60173;39071;rr;3
60174;93757;r;0
60175;38415;rrr;1
60176;34776;rrr;3
60177;11270;d;0
60178;15595;rr;1
60179;79310;rr;0
60180;73768;rr;0
60181;11120;rrr;2
60182;3635;rrr;0
60183;15174;rr;3
60184;51881;rr;0
60185;47374;r;0
60186;63514;r;0
60187;18356;r;2
60188;18357;r;0
60189;19205;r;0
60190;46198;r;3
60191;47373;rr;1
60192;18025;rr;0
60193;18026;rr;1
60194;59152;r;1
60195;3832;rr;0
60196;79281;r;0
60197;65574;r;2
60198;65575;r;3
60199;65576;r;0
60200;18721;rrr;0
60201;21399;r;0
60202;937;rr;0
60203;938;rr;2
60204;8868;d;0
60205;21075;d;1
60206;15477;rr;0
60207;50588;rr;0
60208;73372;rrr;1
60209;37371;rr;0
60210;45997;r;1
60211;54507;rrr;1
60212;45136;rr;0
60213;65451;r;0
60214;77182;rrr;2
60215;26964;r;0
60216;54027;rr;1
60217;51598;rrr;0
60218;43687;rr;0
60219;15580;d;2
60220;43387;rr;0
60221;51954;r;1
60222;51955;r;0
60223;56699;rr;1
60224;36466;rr;0
60225;23013;r;2
60226;95022;rrr;1
60227;38136;rrr;0
60228;72060;rrr;1
60229;76833;r;3
60230;88828;rr;0
60231;69308;rrr;0
60232;23562;r;2
60233;36877;rrr;0
60234;45623;rrr;3
60235;86694;r;2
60236;22460;rrr;0
60237;70669;r;0
60238;51723;rrr;0
60239;28596;r;0
60240;28597;r;0
60241;76172;rrr;0
60242;36049;d;1
60243;73300;r;1
60244;73301;r;0
60245;448;r;0
60246;80067;r;0
60247;81363;r;1
60248;74126;rrr;1
60249;24097;r;1
60250;60021;rr;1
60251;11190;d;3
60252;67340;rr;0
60253;95466;rrr;2
60254;22859;rrr;0
60255;65643;rrrd;0
60256;74698;rrr;0
60257;5579;r;1
60258;65076;r;3
60259;85195;r;1
60260;26346;rr;1
60261;26347;rr;0
60262;11949;rr;0
60263;10952;r;0
60264;54697;rrr;0
60265;91218;rrr;1
60266;81929;r;0
60267;93715;r;0
60268;87772;r;0
60269;6158;rrr;0
60270;52573;r;3
60271;1720;rr;2
60272;14087;rrr;1
60273;63683;rr;1
60274;26324;r;3
60275;5977;r;0
60276;56314;rr;0
60277;58191;r;0
60278;93693;rr;0
60279;14749;d;1
60280;57126;r;2
60281;20629;rr;0
60282;13795;r;0
60283;71472;rrr;1
60284;18131;rrr;0
60285;94038;rr;1
60286;33752;rr;1
60287;33754;rr;0
60288;91919;rr;0
60289;26960;rrr;0
60290;20771;rr;1
60291;34903;r;0
60292;94881;r;0
60293;32324;r;0
60294;52099;rrr;0
60295;23230;rrr;0
60296;68097;rr;0
60297;25067;r;1
60298;79999;r;2
60299;57969;rr;0
60300;1572;r;0
60301;86741;rr;1
60302;13451;rr;0
60303;27444;rr;3
60304;46527;rrr;0
60305;40013;rrr;0
60306;43931;rr;0
60307;68952;rr;2
60308;68953;rr;1
60309;9902;rrr;1
60310;82229;rrr;1
60311;54873;rr;0
60312;42687;r;0
60313;25824;r;0
60314;40946;rr;2
60315;6428;r;1
60316;60080;rr;0
60317;74439;rrr;0
60318;17521;rrr;0
60319;42370;r;3
60320;20453;rrr;0
60321;81579;rrr;0
60322;34228;rrr;0
60323;4598;r;0
60324;62973;rrr;1
60325;72087;rrr;3
60326;77272;rrr;0
60327;15693;rrr;1
60328;79026;rr;0
60329;31851;r;1
60330;3525;r;0
60331;2714;rr;0
60332;63929;r;0
60333;27979;r;0
60334;2845;rr;1
60335;21892;r;0
60336;71712;rrr;0
60337;33225;r;0
60338;16057;rrr;0
60339;25903;r;0
60340;40309;rrr;0
60341;23931;rrr;1
60342;43251;r;0
60343;43252;r;0
60344;65249;rr;3
60345;71416;rr;0
60346;26300;r;0
60347;24521;rrr;0
60348;24522;rrr;0
60349;12726;r;0
60350;4466;rrr;1
60351;53040;rrr;2
60352;22184;r;0
60353;9370;rr;0
60354;91657;rr;1
60355;20954;r;0
60356;8117;rr;1
60357;83806;rrr;0
60358;73871;r;0
60359;20057;rrr;0
60360;20058;rrr;0
60361;42558;r;3
60362;7288;r;0
60363;849;rr;1
60364;22165;rrr;1
60365;55777;rr;0
60366;33471;rrr;0
60367;57405;r;0
60368;34799;r;3
60369;12767;rr;1
60370;30329;rrr;0
60371;52766;rr;0
60372;68807;rrr;0
60373;49085;r;0
60374;224;rrr;1
60375;37493;rrr;3
60376;42125;rr;0
60377;6824;rrr;1
60378;22934;r;3
60379;56384;r;0
60380;3942;rr;0
60381;16879;r;0
60382;70949;rrr;0
60383;66650;rr;0
60384;34550;rr;0
60385;70951;rrr;0
60386;36875;rrr;0
60387;11121;rrr;1
60388;62861;rrr;0
60389;20944;r;3
60390;32502;r;0
60391;55991;rr;0
60392;15125;rrr;1
60393;48032;r;0
60394;13613;rrr;1
60395;50482;rr;0
60396;77357;r;1
60397;40521;r;1
60398;83642;rrr;0
60399;83643;rrr;0
60400;47012;rr;0
60401;47013;rr;3
60402;58622;r;1
60403;76138;rr;0
60404;59546;rr;1
60405;6268;rr;0
60406;30466;rrr;1
60407;63355;r;0
60408;699;rrr;0
60409;33304;rrr;0
60410;20873;rr;0
60411;74354;rrr;1
60412;7223;rrr;0
60413;7224;rrr;0
60414;85890;rrr;1
60415;53135;rr;0
60416;74922;r;0
60417;27732;r;0
60418;32052;r;0
60419;90412;rr;0
60420;6580;rr;0
60421;7362;rrr;3
60422;50816;r;0
60423;72164;rr;0
60424;38477;rr;0
60425;35594;r;3
60426;90462;rrr;1
60427;23489;r;1
60428;76227;rrr;0
60429;33313;rrr;0
60430;48722;r;0
60431;50647;rr;0
60432;54776;rr;1
60433;16628;r;3
60434;43012;r;1
60435;87801;rr;0
60436;21494;rrr;0
60437;53020;r;0
60438;50428;rr;2
60439;95605;r;0
60440;63396;rrr;0
60441;41088;rrr;0
60442;41089;rrr;0
60443;45115;rr;1
60444;16257;rrr;0
60445;21603;rrr;3
60446;84431;rr;0
60447;4297;rrr;1
60448;46334;rrd;1
60449;74364;rrr;3
60450;11767;rrr;0
60451;18225;r;0
60452;54037;r;1
60453;20858;rrr;0
60454;3249;r;0
60455;55058;rrr;1
60456;59684;rr;0
60457;93052;rrr;1
60458;68757;rr;0
60459;12332;r;0
60460;21179;rrr;0
60461;71014;r;0
60462;63789;r;0
60463;52977;rr;0
60464;52978;rr;0
60465;57979;rr;0
60466;62488;rr;0
60467;68722;rrr;0
60468;68723;rrr;1
60469;62489;rr;0
60470;41902;rrr;0
60471;82432;rr;0
60472;64319;rrr;0
60473;45165;rr;1
60474;45166;rr;1
60475;8643;rr;1
60476;19932;r;0
60477;37927;rr;0
60478;52130;r;0
60479;69745;r;0
60480;47387;r;1
60481;54241;rr;0
60482;87823;r;0
60483;25284;r;2
60484;12907;rr;0
60485;29240;r;0
60486;20232;rr;0
60487;40949;r;0
60488;10567;rr;1
60489;19984;r;0
60490;49702;rr;0
60491;26357;rrr;0
60492;17395;r;1
60493;43016;rrr;1
60494;43017;rrr;0
60495;43018;rrr;0
60496;85388;r;2
60497;11798;r;1
60498;76340;rr;1
60499;69957;r;3
60500;50335;rrr;0
60501;26888;r;1
60502;26889;r;0
60503;65301;r;0
60504;28722;rrr;0
60505;37977;rrr;0
60506;1756;r;0
60507;13955;rrr;2
60508;35333;rr;0
60509;72803;rrr;1
60510;14630;rrr;0
60511;24830;rrr;1
60512;64210;rr;0
60513;79934;r;3
60514;56040;r;0
60515;91013;rrr;1
60516;81204;rrr;0
60517;29156;rr;2
60518;7634;rrr;0
60519;7635;rrr;0
60520;42495;r;0
60521;59191;rrr;1
60522;38155;rr;0
60523;20999;r;2
60524;45687;rr;0
60525;76505;r;0
60526;40146;r;3
60527;9896;rrr;1
60528;40147;r;0
60529;40148;r;2
60530;86857;r;3
60531;29679;rr;0
60532;65065;rr;0
60533;24218;r;0
60534;78015;rr;0
60535;78016;rr;0
60536;15334;rrr;0
60537;42761;rrr;0
60538;68568;rrr;1
60539;87361;r;2
60540;66931;rr;1
60541;70759;rr;0
60542;78471;rrr;2
60543;6221;r;1
60544;6222;r;0
60545;49209;rrr;0
60546;49210;rrr;2
60547;24975;rrr;0
60548;72290;rr;1
60549;11941;rr;0
60550;73484;rr;0
60551;32684;rr;1
60552;59508;r;0
60553;45274;rr;2
60554;67399;rrr;1
60555;801;rrr;3
60556;802;rrr;0
60557;74294;r;0
60558;90953;r;0
60559;77496;r;0
60560;75675;r;3
60561;31744;rrr;1
60562;14814;r;3
60563;56418;r;0
60564;65425;r;0
60565;50033;rr;2
60566;33688;rrr;0
60567;34751;rrr;0
60568;13720;rr;1
60569;60899;r;1
60570;60900;r;3
60571;35797;rr;0
60572;90916;r;1
60573;29236;r;0
60574;44855;rrr;0
60575;18963;r;1
60576;18964;r;0
60577;65626;rr;1
60578;27429;rrr;0
60579;74054;rrr;0
60580;28383;rrr;2
60581;60136;rrr;0
60582;10385;rrr;1
60583;79302;rrr;0
60584;30634;rr;2
60585;16403;rrr;1
60586;58643;rr;0
60587;16405;rrr;1
60588;16406;rrr;2
60589;87190;r;0
60590;55941;r;0
60591;85483;rrr;0
60592;36895;r;0
60593;6784;rr;0
60594;22939;rrr;1
60595;59864;rrr;0
60596;51281;rr;1
60597;27092;rr;1
60598;3444;rrr;0
60599;77218;rrr;0
60600;11023;rr;1
60601;29453;rrr;2
60602;10138;rr;1
60603;10139;rr;0
60604;38816;rrr;1
60605;10211;rrr;0
60606;76903;r;1
60607;20882;r;0
60608;73966;r;0
60609;53157;rr;0
60610;18055;rrr;0
60611;765;rrr;1
60612;346;r;0
60613;82768;rr;1
60614;12340;rr;0
60615;48185;rr;0
60616;82290;rr;1
60617;32325;r;1
60618;36441;rrr;2
60619;32795;rr;0
60620;62113;rrr;3
60621;47952;rrr;1
60622;66818;r;3
60623;38320;rrr;0
60624;86237;rrr;1
60625;86239;rrr;0
60626;48870;rr;0
60627;53174;rr;1
60628;94970;rr;3
60629;16327;r;1
60630;10128;rrr;1
60631;30101;rrr;0
60632;22840;rr;1
60633;53060;rr;0
60634;6954;rrd;1
60635;15160;r;1
60636;72291;rrr;0
60637;57142;rrr;2
60638;35817;rr;0
60639;22171;r;0
60640;54514;rr;0
60641;54515;rr;0
60642;5654;r;1
60643;144;rrrd;0
60644;22884;rrr;0
60645;46610;rrr;1
60646;24178;rrr;0
60647;94125;rr;3
60648;76155;rrr;0
60649;4982;r;1
60650;21115;r;0
60651;55960;r;2
60652;93263;rr;0
60653;6297;rrr;1
60654;39133;rrr;3
60655;77888;rr;0
60656;64239;r;1
60657;3790;rr;1
60658;2443;r;0
60659;31093;rrr;0
60660;38189;rrr;1
60661;24907;rr;3
60662;45597;rrr;0
60663;21964;r;1
60664;2187;rr;0
60665;30720;rrr;1
60666;65511;rrr;0
60667;12532;r;1
60668;1113;rrr;0
60669;39299;r;0
60670;83562;r;0
60671;36316;rr;0
60672;95478;r;1
60673;58952;rrr;3
60674;48133;rr;1
60675;8184;r;0
60676;11385;rrr;0
60677;85819;rr;0
60678;54581;rrr;0
60679;54582;rrr;0
60680;56003;r;0
60681;69908;r;1
60682;56094;rrr;0
60683;71374;rr;0
60684;1178;r;1
60685;73393;r;1
60686;69305;r;0
60687;9170;r;0
60688;2235;rr;0
60689;26582;rr;0
60690;60149;rr;0
60691;61619;rrr;0
60692;1652;rrr;1
60693;61603;rrr;0
60694;42090;r;0
60695;3668;r;0
60696;58575;rrr;0
60697;89342;rrr;0
60698;15753;rr;1
60699;83822;rrr;0
60700;57993;rr;0
60701;15669;rrr;1
60702;8762;rr;0
60703;22135;rr;0
60704;80883;rrr;0
60705;64524;rr;0
60706;27193;rrr;1
60707;4110;rrr;0
60708;91132;r;1
60709;38995;rr;2
